track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,1011.307,1002.739,-8.346,2.468,2.854,4.59,1.9
1,2,200,car,1010.469,1002.974,-8.372,2.398,2.863,4.59,1.9
1,3,300,car,1009.628,1003.202,-8.397,2.32,2.872,4.59,1.9
1,4,400,car,1008.785,1003.421,-8.422,2.234,2.882,4.59,1.9
1,5,500,car,1007.939,1003.63,-8.449,2.142,2.893,4.59,1.9
1,6,600,car,1007.09,1003.829,-8.481,2.043,2.905,4.59,1.9
1,7,700,car,1006.238,1004.017,-8.521,1.939,2.918,4.59,1.9
1,8,800,car,1005.382,1004.194,-8.57,1.832,2.931,4.59,1.9
1,9,900,car,1004.521,1004.36,-8.63,1.721,2.945,4.59,1.9
1,10,1000,car,1003.654,1004.514,-8.699,1.609,2.959,4.59,1.9
1,11,1100,car,1002.781,1004.657,-8.777,1.494,2.973,4.59,1.9
1,12,1200,car,1001.9,1004.788,-8.862,1.38,2.987,4.59,1.9
1,13,1300,car,1001.011,1004.908,-8.953,1.267,3.001,4.59,1.9
1,14,1400,car,1000.113,1005.017,-9.046,1.156,3.015,4.59,1.9
1,15,1500,car,999.207,1005.115,-9.141,1.049,3.027,4.59,1.9
1,16,1600,car,998.291,1005.204,-9.235,0.947,3.039,4.59,1.9
1,17,1700,car,997.366,1005.284,-9.327,0.851,3.051,4.59,1.9
1,18,1800,car,996.432,1005.356,-9.415,0.762,3.061,4.59,1.9
1,19,1900,car,995.489,1005.419,-9.498,0.681,3.07,4.59,1.9
1,20,2000,car,994.539,1005.476,-9.577,0.606,3.078,4.59,1.9
1,21,2100,car,993.58,1005.527,-9.651,0.539,3.086,4.59,1.9
1,22,2200,car,992.615,1005.572,-9.719,0.477,3.093,4.59,1.9
1,23,2300,car,991.642,1005.611,-9.783,0.421,3.099,4.59,1.9
1,24,2400,car,990.663,1005.646,-9.843,0.369,3.104,4.59,1.9
2,24,2400,car,1011.272,1002.575,-8.156,1.762,2.929,4.18,1.76
1,25,2500,car,989.679,1005.676,-9.898,0.32,3.109,4.59,1.9
2,25,2500,car,1010.455,1002.745,-8.18,1.725,2.934,4.18,1.76
1,26,2600,car,988.689,1005.701,-9.951,0.275,3.114,4.59,1.9
2,26,2600,car,1009.636,1002.911,-8.213,1.686,2.939,4.18,1.76
1,27,2700,car,987.694,1005.723,-10.001,0.231,3.119,4.59,1.9
2,27,2700,car,1008.813,1003.072,-8.253,1.643,2.945,4.18,1.76
1,28,2800,car,986.693,1005.74,-10.048,0.189,3.123,4.59,1.9
2,28,2800,car,1007.986,1003.228,-8.298,1.597,2.951,4.18,1.76
1,29,2900,car,985.688,1005.753,-10.094,0.148,3.127,4.59,1.9
2,29,2900,car,1007.154,1003.38,-8.345,1.548,2.958,4.18,1.76
1,30,3000,car,984.679,1005.763,-10.138,0.109,3.131,4.59,1.9
2,30,3000,car,1006.318,1003.525,-8.394,1.494,2.965,4.18,1.76
1,31,3100,car,983.665,1005.769,-10.182,0.073,3.134,4.59,1.9
2,31,3100,car,1005.477,1003.665,-8.443,1.438,2.973,4.18,1.76
1,32,3200,car,982.647,1005.772,-10.224,0.038,3.138,4.59,1.9
2,32,3200,car,1004.631,1003.799,-8.493,1.379,2.981,4.18,1.76
1,33,3300,car,981.625,1005.772,-10.265,0.006,3.141,4.59,1.9
2,33,3300,car,1003.78,1003.927,-8.543,1.318,2.989,4.18,1.76
1,34,3400,car,980.598,1005.768,-10.305,-0.023,-3.139,4.59,1.9
2,34,3400,car,1002.924,1004.049,-8.593,1.256,2.996,4.18,1.76
1,35,3500,car,979.568,1005.763,-10.343,-0.05,-3.137,4.59,1.9
2,35,3500,car,1002.063,1004.165,-8.642,1.195,3.004,4.18,1.76
1,36,3600,car,978.533,1005.755,-10.38,-0.074,-3.135,4.59,1.9
2,36,3600,car,1001.198,1004.275,-8.69,1.135,3.012,4.18,1.76
1,37,3700,car,977.495,1005.745,-10.416,-0.095,-3.132,4.59,1.9
2,37,3700,car,1000.328,1004.379,-8.737,1.077,3.019,4.18,1.76
1,38,3800,car,976.454,1005.732,-10.449,-0.115,-3.131,4.59,1.9
2,38,3800,car,999.453,1004.478,-8.781,1.022,3.026,4.18,1.76
1,39,3900,car,975.409,1005.719,-10.479,-0.134,-3.129,4.59,1.9
2,39,3900,car,998.574,1004.572,-8.824,0.97,3.032,4.18,1.76
1,40,4000,car,974.361,1005.703,-10.507,-0.152,-3.127,4.59,1.9
2,40,4000,car,997.691,1004.662,-8.863,0.922,3.038,4.18,1.76
